habitat,habitat_class,pressure,pressure_category,scen_time,color,avg_impact
salt marsh,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0.08776027127973499
salt marsh,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0.040815963153476305
salt marsh,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0.1880740138438379
salt marsh,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0.0878022592669202
salt marsh,intertidal-coastal,primary productivity,productivity,ssp245_current,#A1BE79FF,1.314252327937407e-4
salt marsh,intertidal-coastal,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.001465067263071542
salt marsh,intertidal-coastal,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.0010312452330343048
salt marsh,intertidal-coastal,primary productivity,productivity,ssp585_current,#A1BE79FF,1.2826229584942273e-4
salt marsh,intertidal-coastal,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.0013534897797240278
salt marsh,intertidal-coastal,primary productivity,productivity,ssp585_near-term,#A1BE79FF,9.447609838699904e-4
salt marsh,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,0.002266403840980777
salt marsh,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0.008868714612264786
salt marsh,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,0.004533344918456066
salt marsh,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,0.002266403840980777
salt marsh,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0.01273295057987868
salt marsh,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,0.004751977906567439
salt marsh,intertidal-coastal,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0.2222076760873125
salt marsh,intertidal-coastal,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0.38335469061388355
salt marsh,intertidal-coastal,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0.2222076760873125
salt marsh,intertidal-coastal,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0.25070216729277
salt marsh,intertidal-coastal,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0.49019045235813036
salt marsh,intertidal-coastal,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0.25070216729277
seagrass,intertidal-coastal,acidification,climate-change-other,ssp245_current,#C84382FF,0.006018550430594449
seagrass,intertidal-coastal,acidification,climate-change-other,ssp245_medium-term,#C84382FF,0.019372265932177217
seagrass,intertidal-coastal,acidification,climate-change-other,ssp245_near-term,#C84382FF,0.010922112744728991
seagrass,intertidal-coastal,acidification,climate-change-other,ssp585_current,#C84382FF,0.006158157654885573
seagrass,intertidal-coastal,acidification,climate-change-other,ssp585_medium-term,#C84382FF,0.032760776018543485
seagrass,intertidal-coastal,acidification,climate-change-other,ssp585_near-term,#C84382FF,0.012882696885906672
seagrass,intertidal-coastal,air heat index,climate-change-temperature,ssp245_current,#8A0000FF,5.7981516098707905e-5
seagrass,intertidal-coastal,air heat index,climate-change-temperature,ssp245_medium-term,#8A0000FF,0.31221354538781154
seagrass,intertidal-coastal,air heat index,climate-change-temperature,ssp245_near-term,#8A0000FF,0.08710118928352906
seagrass,intertidal-coastal,air heat index,climate-change-temperature,ssp585_current,#8A0000FF,2.7602833631731246e-5
seagrass,intertidal-coastal,air heat index,climate-change-temperature,ssp585_medium-term,#8A0000FF,0.44117554086487454
seagrass,intertidal-coastal,air heat index,climate-change-temperature,ssp585_near-term,#8A0000FF,0.12581297831781277
seagrass,intertidal-coastal,coastal disturbance,land-based,ssp245_current,#ECA045FF,0.15857573308758646
seagrass,intertidal-coastal,coastal disturbance,land-based,ssp245_medium-term,#ECA045FF,0.16644416095488435
seagrass,intertidal-coastal,coastal disturbance,land-based,ssp245_near-term,#ECA045FF,0.16312880206214908
seagrass,intertidal-coastal,coastal disturbance,land-based,ssp585_current,#ECA045FF,0.15810550448574304
seagrass,intertidal-coastal,coastal disturbance,land-based,ssp585_medium-term,#ECA045FF,0.16349133475900027
seagrass,intertidal-coastal,coastal disturbance,land-based,ssp585_near-term,#ECA045FF,0.1617627228069967
seagrass,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_current,#4DB0D3FF,0.11758984980331126
seagrass,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_medium-term,#4DB0D3FF,0.16633169870770614
seagrass,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_near-term,#4DB0D3FF,0.14730352986198364
seagrass,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_current,#4DB0D3FF,0.11854087846030002
seagrass,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.17395191656958725
seagrass,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.15195904113461778
seagrass,intertidal-coastal,light pollution,land-based,ssp245_current,#DFC524FF,0.002655774712172115
seagrass,intertidal-coastal,light pollution,land-based,ssp245_medium-term,#DFC524FF,0.003826766266303318
seagrass,intertidal-coastal,light pollution,land-based,ssp245_near-term,#DFC524FF,0.0031974397655166083
seagrass,intertidal-coastal,light pollution,land-based,ssp585_current,#DFC524FF,0.0026431361246015018
seagrass,intertidal-coastal,light pollution,land-based,ssp585_medium-term,#DFC524FF,0.004323309183016399
seagrass,intertidal-coastal,light pollution,land-based,ssp585_near-term,#DFC524FF,0.0033127224748207757
seagrass,intertidal-coastal,nutrient pollution,land-based,ssp245_current,#ED8660FF,0.033464683777371676
seagrass,intertidal-coastal,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,0.04359028305114222
seagrass,intertidal-coastal,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,0.040036675064257524
seagrass,intertidal-coastal,nutrient pollution,land-based,ssp585_current,#ED8660FF,0.03353907341923462
seagrass,intertidal-coastal,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,0.04202118646797676
seagrass,intertidal-coastal,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,0.04037508720607049
seagrass,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0.058198059280889725
seagrass,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0.26097781984880464
seagrass,intertidal-coastal,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0.14265705359554057
seagrass,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0.06038273570083625
seagrass,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0.335494112355181
seagrass,intertidal-coastal,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0.15375948151095978
seagrass,intertidal-coastal,primary productivity,productivity,ssp245_current,#A1BE79FF,0.001617121515150325
seagrass,intertidal-coastal,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.007587866377052883
seagrass,intertidal-coastal,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.005528299576254329
seagrass,intertidal-coastal,primary productivity,productivity,ssp585_current,#A1BE79FF,0.0015547277273568782
seagrass,intertidal-coastal,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.007228656504550865
seagrass,intertidal-coastal,primary productivity,productivity,ssp585_near-term,#A1BE79FF,0.004955027370413646
seagrass,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,8.574934678010573e-4
seagrass,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0.005464504137430127
seagrass,intertidal-coastal,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,0.002637226420252514
seagrass,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,8.574934678010573e-4
seagrass,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0.00695858748012005
seagrass,intertidal-coastal,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,0.002655856418901598
seagrass,intertidal-coastal,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0.036525073457684146
seagrass,intertidal-coastal,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0.11845338373408155
seagrass,intertidal-coastal,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0.036525073457684146
seagrass,intertidal-coastal,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0.04716152500466625
seagrass,intertidal-coastal,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0.1850368716802853
seagrass,intertidal-coastal,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0.04716152500466625
seamounts,offshore,acidification,climate-change-other,ssp245_current,#C84382FF,0.062119466673804434
seamounts,offshore,acidification,climate-change-other,ssp245_medium-term,#C84382FF,0.11518561401895527
seamounts,offshore,acidification,climate-change-other,ssp245_near-term,#C84382FF,0.08412746800644293
seamounts,offshore,acidification,climate-change-other,ssp585_current,#C84382FF,0.06182792028039647
seamounts,offshore,acidification,climate-change-other,ssp585_medium-term,#C84382FF,0.15399120969644345
seamounts,offshore,acidification,climate-change-other,ssp585_near-term,#C84382FF,0.09049112018469417
seamounts,offshore,air heat index,climate-change-temperature,ssp245_current,#8A0000FF,0
seamounts,offshore,air heat index,climate-change-temperature,ssp245_medium-term,#8A0000FF,0
seamounts,offshore,air heat index,climate-change-temperature,ssp245_near-term,#8A0000FF,0
seamounts,offshore,air heat index,climate-change-temperature,ssp585_current,#8A0000FF,0
seamounts,offshore,air heat index,climate-change-temperature,ssp585_medium-term,#8A0000FF,0
seamounts,offshore,air heat index,climate-change-temperature,ssp585_near-term,#8A0000FF,0
seamounts,offshore,coastal disturbance,land-based,ssp245_current,#ECA045FF,0
seamounts,offshore,coastal disturbance,land-based,ssp245_medium-term,#ECA045FF,0
seamounts,offshore,coastal disturbance,land-based,ssp245_near-term,#ECA045FF,0
seamounts,offshore,coastal disturbance,land-based,ssp585_current,#ECA045FF,0
seamounts,offshore,coastal disturbance,land-based,ssp585_medium-term,#ECA045FF,0
seamounts,offshore,coastal disturbance,land-based,ssp585_near-term,#ECA045FF,0
seamounts,offshore,fisheries biomass loss,fisheries,ssp245_current,#4DB0D3FF,0.06575410090197592
seamounts,offshore,fisheries biomass loss,fisheries,ssp245_medium-term,#4DB0D3FF,0.11010130463137405
seamounts,offshore,fisheries biomass loss,fisheries,ssp245_near-term,#4DB0D3FF,0.08969479299741237
seamounts,offshore,fisheries biomass loss,fisheries,ssp585_current,#4DB0D3FF,0.06672823245911635
seamounts,offshore,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.11962413764364187
seamounts,offshore,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.09519462613711119
seamounts,offshore,light pollution,land-based,ssp245_current,#DFC524FF,0
seamounts,offshore,light pollution,land-based,ssp245_medium-term,#DFC524FF,0
seamounts,offshore,light pollution,land-based,ssp245_near-term,#DFC524FF,0
seamounts,offshore,light pollution,land-based,ssp585_current,#DFC524FF,0
seamounts,offshore,light pollution,land-based,ssp585_medium-term,#DFC524FF,0
seamounts,offshore,light pollution,land-based,ssp585_near-term,#DFC524FF,0
seamounts,offshore,nutrient pollution,land-based,ssp245_current,#ED8660FF,0
seamounts,offshore,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,0
seamounts,offshore,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,0
seamounts,offshore,nutrient pollution,land-based,ssp585_current,#ED8660FF,0
seamounts,offshore,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,0
seamounts,offshore,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,0
seamounts,offshore,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0.07829266013798694
seamounts,offshore,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0.14062671924313327
seamounts,offshore,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0.0983350920271209
seamounts,offshore,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0.07829266013798694
seamounts,offshore,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0.14165797889653364
seamounts,offshore,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0.09856304846253412
seamounts,offshore,primary productivity,productivity,ssp245_current,#A1BE79FF,0.00934481953698097
seamounts,offshore,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.032890563376115824
seamounts,offshore,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.026408657536612895
seamounts,offshore,primary productivity,productivity,ssp585_current,#A1BE79FF,0.009299275000340636
seamounts,offshore,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.03840207645220104
seamounts,offshore,primary productivity,productivity,ssp585_near-term,#A1BE79FF,0.027122655048480934
seamounts,offshore,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,0.010770115737003033
seamounts,offshore,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0.013762411249004555
seamounts,offshore,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,0.011697189073011451
seamounts,offshore,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,0.010770115737003033
seamounts,offshore,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0.013244389674674385
seamounts,offshore,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,0.01157257532783708
seamounts,offshore,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0
seamounts,offshore,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0
seamounts,offshore,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0
seamounts,offshore,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0
seamounts,offshore,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0
seamounts,offshore,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0
soft shelf,offshore,acidification,climate-change-other,ssp245_current,#C84382FF,0.1129462412956123
soft shelf,offshore,acidification,climate-change-other,ssp245_medium-term,#C84382FF,0.18118082905732041
soft shelf,offshore,acidification,climate-change-other,ssp245_near-term,#C84382FF,0.14515967340696065
soft shelf,offshore,acidification,climate-change-other,ssp585_current,#C84382FF,0.1134507605423463
soft shelf,offshore,acidification,climate-change-other,ssp585_medium-term,#C84382FF,0.21511272075499419
soft shelf,offshore,acidification,climate-change-other,ssp585_near-term,#C84382FF,0.15291974027152663
soft shelf,offshore,air heat index,climate-change-temperature,ssp245_current,#8A0000FF,0
soft shelf,offshore,air heat index,climate-change-temperature,ssp245_medium-term,#8A0000FF,0
soft shelf,offshore,air heat index,climate-change-temperature,ssp245_near-term,#8A0000FF,0
soft shelf,offshore,air heat index,climate-change-temperature,ssp585_current,#8A0000FF,0
soft shelf,offshore,air heat index,climate-change-temperature,ssp585_medium-term,#8A0000FF,0
soft shelf,offshore,air heat index,climate-change-temperature,ssp585_near-term,#8A0000FF,0
soft shelf,offshore,coastal disturbance,land-based,ssp245_current,#ECA045FF,0.004709759828327752
soft shelf,offshore,coastal disturbance,land-based,ssp245_medium-term,#ECA045FF,0.004834719263231445
soft shelf,offshore,coastal disturbance,land-based,ssp245_near-term,#ECA045FF,0.00478724411251393
soft shelf,offshore,coastal disturbance,land-based,ssp585_current,#ECA045FF,0.004706486781565906
soft shelf,offshore,coastal disturbance,land-based,ssp585_medium-term,#ECA045FF,0.004825234265735607
soft shelf,offshore,coastal disturbance,land-based,ssp585_near-term,#ECA045FF,0.004779190494507078
soft shelf,offshore,fisheries biomass loss,fisheries,ssp245_current,#4DB0D3FF,0.21649299617730525
soft shelf,offshore,fisheries biomass loss,fisheries,ssp245_medium-term,#4DB0D3FF,0.27784354468958317
soft shelf,offshore,fisheries biomass loss,fisheries,ssp245_near-term,#4DB0D3FF,0.2532159380364661
soft shelf,offshore,fisheries biomass loss,fisheries,ssp585_current,#4DB0D3FF,0.21787959667723011
soft shelf,offshore,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.2928728872247995
soft shelf,offshore,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.26225968420735163
soft shelf,offshore,light pollution,land-based,ssp245_current,#DFC524FF,0
soft shelf,offshore,light pollution,land-based,ssp245_medium-term,#DFC524FF,0
soft shelf,offshore,light pollution,land-based,ssp245_near-term,#DFC524FF,0
soft shelf,offshore,light pollution,land-based,ssp585_current,#DFC524FF,0
soft shelf,offshore,light pollution,land-based,ssp585_medium-term,#DFC524FF,0
soft shelf,offshore,light pollution,land-based,ssp585_near-term,#DFC524FF,0
soft shelf,offshore,nutrient pollution,land-based,ssp245_current,#ED8660FF,0.0017127253525318698
soft shelf,offshore,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,0.0020722068729951584
soft shelf,offshore,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,0.001970681542075628
soft shelf,offshore,nutrient pollution,land-based,ssp585_current,#ED8660FF,0.0017152469737705739
soft shelf,offshore,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,0.002024760548480691
soft shelf,offshore,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,0.0019746500420207334
soft shelf,offshore,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0.04207970186390229
soft shelf,offshore,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0.16882419103869223
soft shelf,offshore,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0.08906617228740293
soft shelf,offshore,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0.04207970186390229
soft shelf,offshore,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0.20933271538329332
soft shelf,offshore,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0.0941208515644744
soft shelf,offshore,primary productivity,productivity,ssp245_current,#A1BE79FF,0.0013352645262432559
soft shelf,offshore,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.010399099338894826
soft shelf,offshore,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.006774055370388586
soft shelf,offshore,primary productivity,productivity,ssp585_current,#A1BE79FF,0.0013093819370816819
soft shelf,offshore,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.01120865663615949
soft shelf,offshore,primary productivity,productivity,ssp585_near-term,#A1BE79FF,0.007332351993206144
soft shelf,offshore,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,0.03404717272528238
soft shelf,offshore,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0.04039443977050343
soft shelf,offshore,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,0.03629958385861517
soft shelf,offshore,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,0.03404717272528238
soft shelf,offshore,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0.043682461960258205
soft shelf,offshore,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,0.036502834572846005
soft shelf,offshore,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0
soft shelf,offshore,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0
soft shelf,offshore,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0
soft shelf,offshore,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0
soft shelf,offshore,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0
soft shelf,offshore,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0
soft slope,offshore,acidification,climate-change-other,ssp245_current,#C84382FF,0.11775428078251385
soft slope,offshore,acidification,climate-change-other,ssp245_medium-term,#C84382FF,0.1975274530199455
soft slope,offshore,acidification,climate-change-other,ssp245_near-term,#C84382FF,0.15385414999733035
soft slope,offshore,acidification,climate-change-other,ssp585_current,#C84382FF,0.11748070107176178
soft slope,offshore,acidification,climate-change-other,ssp585_medium-term,#C84382FF,0.23593441191788297
soft slope,offshore,acidification,climate-change-other,ssp585_near-term,#C84382FF,0.16244139019082693
soft slope,offshore,air heat index,climate-change-temperature,ssp245_current,#8A0000FF,0
soft slope,offshore,air heat index,climate-change-temperature,ssp245_medium-term,#8A0000FF,0
soft slope,offshore,air heat index,climate-change-temperature,ssp245_near-term,#8A0000FF,0
soft slope,offshore,air heat index,climate-change-temperature,ssp585_current,#8A0000FF,0
soft slope,offshore,air heat index,climate-change-temperature,ssp585_medium-term,#8A0000FF,0
soft slope,offshore,air heat index,climate-change-temperature,ssp585_near-term,#8A0000FF,0
soft slope,offshore,coastal disturbance,land-based,ssp245_current,#ECA045FF,0
soft slope,offshore,coastal disturbance,land-based,ssp245_medium-term,#ECA045FF,0
soft slope,offshore,coastal disturbance,land-based,ssp245_near-term,#ECA045FF,0
soft slope,offshore,coastal disturbance,land-based,ssp585_current,#ECA045FF,0
soft slope,offshore,coastal disturbance,land-based,ssp585_medium-term,#ECA045FF,0
soft slope,offshore,coastal disturbance,land-based,ssp585_near-term,#ECA045FF,0
soft slope,offshore,fisheries biomass loss,fisheries,ssp245_current,#4DB0D3FF,0.13463837969982978
soft slope,offshore,fisheries biomass loss,fisheries,ssp245_medium-term,#4DB0D3FF,0.19186914528511695
soft slope,offshore,fisheries biomass loss,fisheries,ssp245_near-term,#4DB0D3FF,0.16738475756864682
soft slope,offshore,fisheries biomass loss,fisheries,ssp585_current,#4DB0D3FF,0.13590514169874118
soft slope,offshore,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.20498356392065217
soft slope,offshore,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.17517178423560645
soft slope,offshore,light pollution,land-based,ssp245_current,#DFC524FF,0
soft slope,offshore,light pollution,land-based,ssp245_medium-term,#DFC524FF,0
soft slope,offshore,light pollution,land-based,ssp245_near-term,#DFC524FF,0
soft slope,offshore,light pollution,land-based,ssp585_current,#DFC524FF,0
soft slope,offshore,light pollution,land-based,ssp585_medium-term,#DFC524FF,0
soft slope,offshore,light pollution,land-based,ssp585_near-term,#DFC524FF,0
soft slope,offshore,nutrient pollution,land-based,ssp245_current,#ED8660FF,4.7017306912787145e-4
soft slope,offshore,nutrient pollution,land-based,ssp245_medium-term,#ED8660FF,5.986853810530966e-4
soft slope,offshore,nutrient pollution,land-based,ssp245_near-term,#ED8660FF,5.574813405866446e-4
soft slope,offshore,nutrient pollution,land-based,ssp585_current,#ED8660FF,4.711764508876408e-4
soft slope,offshore,nutrient pollution,land-based,ssp585_medium-term,#ED8660FF,5.875055794990219e-4
soft slope,offshore,nutrient pollution,land-based,ssp585_near-term,#ED8660FF,5.595612378177403e-4
soft slope,offshore,ocean warming,climate-change-temperature,ssp245_current,#3B060AFF,0.051063458333699775
soft slope,offshore,ocean warming,climate-change-temperature,ssp245_medium-term,#3B060AFF,0.16604231250047333
soft slope,offshore,ocean warming,climate-change-temperature,ssp245_near-term,#3B060AFF,0.09175261532102029
soft slope,offshore,ocean warming,climate-change-temperature,ssp585_current,#3B060AFF,0.051063458333699775
soft slope,offshore,ocean warming,climate-change-temperature,ssp585_medium-term,#3B060AFF,0.1831767641644177
soft slope,offshore,ocean warming,climate-change-temperature,ssp585_near-term,#3B060AFF,0.0958017622430246
soft slope,offshore,primary productivity,productivity,ssp245_current,#A1BE79FF,0.003842452377481313
soft slope,offshore,primary productivity,productivity,ssp245_medium-term,#A1BE79FF,0.019990045579307697
soft slope,offshore,primary productivity,productivity,ssp245_near-term,#A1BE79FF,0.014312360310053595
soft slope,offshore,primary productivity,productivity,ssp585_current,#A1BE79FF,0.0038140708495621217
soft slope,offshore,primary productivity,productivity,ssp585_medium-term,#A1BE79FF,0.023462046184694614
soft slope,offshore,primary productivity,productivity,ssp585_near-term,#A1BE79FF,0.015268039233427694
soft slope,offshore,reduced oxygen,climate-change-other,ssp245_current,#E95D93FF,0.08330120672134121
soft slope,offshore,reduced oxygen,climate-change-other,ssp245_medium-term,#E95D93FF,0.09340455893131724
soft slope,offshore,reduced oxygen,climate-change-other,ssp245_near-term,#E95D93FF,0.08710835025421503
soft slope,offshore,reduced oxygen,climate-change-other,ssp585_current,#E95D93FF,0.08330120672134121
soft slope,offshore,reduced oxygen,climate-change-other,ssp585_medium-term,#E95D93FF,0.09547390963126853
soft slope,offshore,reduced oxygen,climate-change-other,ssp585_near-term,#E95D93FF,0.08792189114709804
soft slope,offshore,sea level rise,climate-change-other,ssp245_current,#9F2C6CFF,0
soft slope,offshore,sea level rise,climate-change-other,ssp245_medium-term,#9F2C6CFF,0
soft slope,offshore,sea level rise,climate-change-other,ssp245_near-term,#9F2C6CFF,0
soft slope,offshore,sea level rise,climate-change-other,ssp585_current,#9F2C6CFF,0
soft slope,offshore,sea level rise,climate-change-other,ssp585_medium-term,#9F2C6CFF,0
soft slope,offshore,sea level rise,climate-change-other,ssp585_near-term,#9F2C6CFF,0
shallow pelagic,intertidal-coastal,acidification,climate-change-other,ssp245_current,#C84382FF,0.0643572423945331
shallow pelagic,intertidal-coastal,acidification,climate-change-other,ssp245_medium-term,#C84382FF,0.11291454089868495
shallow pelagic,intertidal-coastal,acidification,climate-change-other,ssp245_near-term,#C84382FF,0.08538487070893067
shallow pelagic,intertidal-coastal,acidification,climate-change-other,ssp585_current,#C84382FF,0.06414058187402352
shallow pelagic,intertidal-coastal,acidification,climate-change-other,ssp585_medium-term,#C84382FF,0.14387189802595646
shallow pelagic,intertidal-coastal,acidification,climate-change-other,ssp585_near-term,#C84382FF,0.09102191514337317
shallow pelagic,intertidal-coastal,air heat index,climate-change-temperature,ssp245_current,#8A0000FF,0
shallow pelagic,intertidal-coastal,air heat index,climate-change-temperature,ssp245_medium-term,#8A0000FF,0
shallow pelagic,intertidal-coastal,air heat index,climate-change-temperature,ssp245_near-term,#8A0000FF,0
shallow pelagic,intertidal-coastal,air heat index,climate-change-temperature,ssp585_current,#8A0000FF,0
shallow pelagic,intertidal-coastal,air heat index,climate-change-temperature,ssp585_medium-term,#8A0000FF,0
shallow pelagic,intertidal-coastal,air heat index,climate-change-temperature,ssp585_near-term,#8A0000FF,0
shallow pelagic,intertidal-coastal,coastal disturbance,land-based,ssp245_current,#ECA045FF,4.542222717851654e-4
shallow pelagic,intertidal-coastal,coastal disturbance,land-based,ssp245_medium-term,#ECA045FF,4.6543496913082597e-4
shallow pelagic,intertidal-coastal,coastal disturbance,land-based,ssp245_near-term,#ECA045FF,4.6157758770427003e-4
shallow pelagic,intertidal-coastal,coastal disturbance,land-based,ssp585_current,#ECA045FF,4.532033818903016e-4
shallow pelagic,intertidal-coastal,coastal disturbance,land-based,ssp585_medium-term,#ECA045FF,4.5969865199082654e-4
shallow pelagic,intertidal-coastal,coastal disturbance,land-based,ssp585_near-term,#ECA045FF,4.5864497217629094e-4
shallow pelagic,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_current,#4DB0D3FF,0.10663400848791535
shallow pelagic,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_medium-term,#4DB0D3FF,0.17800089745926928
shallow pelagic,intertidal-coastal,fisheries biomass loss,fisheries,ssp245_near-term,#4DB0D3FF,0.14543942484793101
shallow pelagic,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_current,#4DB0D3FF,0.10755934622547869
shallow pelagic,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_medium-term,#4DB0D3FF,0.18748656017376072
shallow pelagic,intertidal-coastal,fisheries biomass loss,fisheries,ssp585_near-term,#4DB0D3FF,0.15087489274505408
shallow pelagic,intertidal-coastal,light pollution,land-based,ssp245_current,#DFC524FF,5.134345149252297e-6
shallow pelagic,intertidal-coastal,light pollution,land-based,ssp245_medium-term,#DFC524FF,7.045981559351429e-6
