scenario,rgn_nam,rgn_id,year,prop_accel,prop_no_accel,avg_biomass_accel,avg_biomass_no_accel,historic_1900
SSP3,"Atlantic, Northwest",261,2100,0.6271064548425803,0.6271064548425803,17523051.94745631,17523051.94745631,27942707.03505204
SSP4,"Atlantic, Northwest",261,2005,0.8719827789756647,0.8719827789756647,24365559.332527533,24365559.332527533,27942707.03505204
SSP4,"Atlantic, Northwest",261,2006,0.8689622116224195,0.8689622116224195,24281156.50389616,24281156.50389616,27942707.03505204
SSP4,"Atlantic, Northwest",261,2007,0.8659521075803261,0.8659521075803261,24197046.04850292,24197046.04850292,27942707.03505204
SSP4,"Atlantic, Northwest",261,2008,0.8629524306042468,0.8629524306042468,24113226.953560542,24113226.953560542,27942707.03505204
SSP4,"Atlantic, Northwest",261,2009,0.8599631445745974,0.8599631445745974,24029698.209790077,24029698.209790077,27942707.03505204
SSP4,"Atlantic, Northwest",261,2010,0.8569842134969131,0.8569842134969131,23946458.811408732,23946458.811408732,27942707.03505204
SSP4,"Atlantic, Northwest",261,2011,0.8540156015014146,0.8540156015014146,23863507.756117776,23863507.756117776,27942707.03505204
SSP4,"Atlantic, Northwest",261,2012,0.8510572728425762,0.8510572728425762,23780844.045090456,23780844.045090456,27942707.03505204
SSP4,"Atlantic, Northwest",261,2013,0.8481091918986956,0.8481091918986956,23698466.68295998,23698466.68295998,27942707.03505204
SSP4,"Atlantic, Northwest",261,2014,0.8451713231714649,0.8451713231714649,23616374.677807532,23616374.677807532,27942707.03505204
SSP4,"Atlantic, Northwest",261,2015,0.8422436312855428,0.8422436312855428,23534567.041150313,23534567.041150313,27942707.03505204
SSP4,"Atlantic, Northwest",261,2016,0.8393260809881294,0.8393260809881294,23453042.78792966,23453042.78792966,27942707.03505204
SSP4,"Atlantic, Northwest",261,2017,0.836418637148541,0.836418637148541,23371800.936499175,23371800.936499175,27942707.03505204
SSP4,"Atlantic, Northwest",261,2018,0.8335212647577873,0.8335212647577873,23290840.508612897,23290840.508612897,27942707.03505204
SSP4,"Atlantic, Northwest",261,2019,0.8306339289281501,0.8306339289281501,23210160.529413536,23210160.529413536,27942707.03505204
SSP4,"Atlantic, Northwest",261,2020,0.827756594892763,0.827756594892763,23129760.02742073,23129760.02742073,27942707.03505204
SSP4,"Atlantic, Northwest",261,2021,0.8248892280051925,0.8248892280051925,23049638.034519337,23049638.034519337,27942707.03505204
SSP4,"Atlantic, Northwest",261,2022,0.8220317937390215,0.8220317937390215,22969793.5859478,22969793.5859478,27942707.03505204
SSP4,"Atlantic, Northwest",261,2023,0.8191842576874329,0.8191842576874329,22890225.72028651,22890225.72028651,27942707.03505204
SSP4,"Atlantic, Northwest",261,2024,0.8163465855627955,0.8163465855627955,22810933.479446236,22810933.479446236,27942707.03505204
SSP4,"Atlantic, Northwest",261,2025,0.8135187431962515,0.8135187431962515,22731915.90865659,22731915.90865659,27942707.03505204
SSP4,"Atlantic, Northwest",261,2026,0.8107006965373046,0.8107006965373046,22653172.056454528,22653172.056454528,27942707.03505204
SSP4,"Atlantic, Northwest",261,2027,0.8078924116534101,0.8078924116534101,22574700.9746729,22574700.9746729,27942707.03505204
SSP4,"Atlantic, Northwest",261,2028,0.8050938547295664,0.8050938547295664,22496501.718429018,22496501.718429018,27942707.03505204
SSP4,"Atlantic, Northwest",261,2029,0.8023049920679078,0.8023049920679078,22418573.346113298,22418573.346113298,27942707.03505204
SSP4,"Atlantic, Northwest",261,2030,0.799525790087299,0.799525790087299,22340914.919377908,22340914.919377908,27942707.03505204
SSP4,"Atlantic, Northwest",261,2031,0.7967562153229301,0.7967562153229301,22263525.503125474,22263525.503125474,27942707.03505204
SSP4,"Atlantic, Northwest",261,2032,0.7939962344259142,0.7939962344259142,22186404.16549782,22186404.16549782,27942707.03505204
SSP4,"Atlantic, Northwest",261,2033,0.7912458141628858,0.7912458141628858,22109549.977864746,22109549.977864746,27942707.03505204
SSP4,"Atlantic, Northwest",261,2034,0.7885049214156001,0.7885049214156001,22032962.014812846,22032962.014812846,27942707.03505204
SSP4,"Atlantic, Northwest",261,2035,0.7857735231805353,0.7857735231805353,21956639.35413437,21956639.35413437,27942707.03505204
SSP4,"Atlantic, Northwest",261,2036,0.7830515865684938,0.7830515865684938,21880581.07681611,21880581.07681611,27942707.03505204
SSP4,"Atlantic, Northwest",261,2037,0.7803390788042073,0.7803390788042073,21804786.26702835,21804786.26702835,27942707.03505204
SSP4,"Atlantic, Northwest",261,2038,0.7776359672259415,0.7776359672259415,21729254.012113813,21729254.012113813,27942707.03505204
SSP4,"Atlantic, Northwest",261,2039,0.7749422192851034,0.7749422192851034,21653983.4025767,21653983.4025767,27942707.03505204
SSP4,"Atlantic, Northwest",261,2040,0.772257802545849,0.772257802545849,21578973.53207172,21578973.53207172,27942707.03505204
SSP4,"Atlantic, Northwest",261,2041,0.7695826846846922,0.7695826846846922,21504223.497393183,21504223.497393183,27942707.03505204
SSP4,"Atlantic, Northwest",261,2042,0.7669168334901169,0.7669168334901169,21429732.39846412,21429732.39846412,27942707.03505204
SSP4,"Atlantic, Northwest",261,2043,0.7642602168621879,0.7642602168621879,21355499.338325456,21355499.338325456,27942707.03505204
SSP4,"Atlantic, Northwest",261,2044,0.7616128028121651,0.7616128028121651,21281523.42312519,21281523.42312519,27942707.03505204
SSP4,"Atlantic, Northwest",261,2045,0.7589745594621182,0.7589745594621182,21207803.76210765,21207803.76210765,27942707.03505204
SSP4,"Atlantic, Northwest",261,2046,0.7563454550445424,0.7563454550445424,21134339.46760277,21134339.46760277,27942707.03505204
SSP4,"Atlantic, Northwest",261,2047,0.7537254579019765,0.7537254579019765,21061129.65501538,21061129.65501538,27942707.03505204
SSP4,"Atlantic, Northwest",261,2048,0.7511145364866214,0.7511145364866214,20988173.442814566,20988173.442814566,27942707.03505204
SSP4,"Atlantic, Northwest",261,2049,0.74851265935996,0.74851265935996,20915469.952523064,20915469.952523064,27942707.03505204
SSP4,"Atlantic, Northwest",261,2050,0.7459197951923793,0.7459197951923793,20843018.30870667,20843018.30870667,27942707.03505204
SSP4,"Atlantic, Northwest",261,2051,0.7433359127627925,0.7433359127627925,20770817.63896371,20770817.63896371,27942707.03505204
SSP4,"Atlantic, Northwest",261,2052,0.7407609809582636,0.7407609809582636,20698867.07391452,20698867.07391452,27942707.03505204
SSP4,"Atlantic, Northwest",261,2053,0.738194968773632,0.738194968773632,20627165.747190986,20627165.747190986,27942707.03505204
SSP4,"Atlantic, Northwest",261,2054,0.7356378453111402,0.7356378453111402,20555712.79542612,20555712.79542612,27942707.03505204
SSP4,"Atlantic, Northwest",261,2055,0.7330895797800608,0.7330895797800608,20484507.358243648,20484507.358243648,27942707.03505204
SSP4,"Atlantic, Northwest",261,2056,0.7305501414963265,0.7305501414963265,20413548.578247663,20413548.578247663,27942707.03505204
SSP4,"Atlantic, Northwest",261,2057,0.7280194998821597,0.7280194998821597,20342835.601012293,20342835.601012293,27942707.03505204
SSP4,"Atlantic, Northwest",261,2058,0.7254976244657059,0.7254976244657059,20272367.57507142,20272367.57507142,27942707.03505204
SSP4,"Atlantic, Northwest",261,2059,0.7229844848806646,0.7229844848806646,20202143.65190842,20202143.65190842,27942707.03505204
SSP4,"Atlantic, Northwest",261,2060,0.7204800508659255,0.7204800508659255,20132162.985945947,20132162.985945947,27942707.03505204
SSP4,"Atlantic, Northwest",261,2061,0.7179842922652033,0.7179842922652033,20062424.734535757,20062424.734535757,27942707.03505204
SSP4,"Atlantic, Northwest",261,2062,0.715497179026675,0.715497179026675,19992928.05794856,19992928.05794856,27942707.03505204
SSP4,"Atlantic, Northwest",261,2063,0.7130186812026172,0.7130186812026172,19923672.1193639,19923672.1193639,27942707.03505204
SSP4,"Atlantic, Northwest",261,2064,0.7105487689490466,0.7105487689490466,19854656.08486009,19854656.08486009,27942707.03505204
SSP4,"Atlantic, Northwest",261,2065,0.7080874125253597,0.7080874125253597,19785879.123404164,19785879.123404164,27942707.03505204
SSP4,"Atlantic, Northwest",261,2066,0.7056345822939755,0.7056345822939755,19717340.406841874,19717340.406841874,27942707.03505204
SSP4,"Atlantic, Northwest",261,2067,0.7031902487199777,0.7031902487199777,19649039.109887715,19649039.109887715,27942707.03505204
SSP4,"Atlantic, Northwest",261,2068,0.7007543823707603,0.7007543823707603,19580974.41011499,19580974.41011499,27942707.03505204
SSP4,"Atlantic, Northwest",261,2069,0.6983269539156718,0.6983269539156718,19513145.487945903,19513145.487945903,27942707.03505204
SSP4,"Atlantic, Northwest",261,2070,0.6959079341256632,0.6959079341256632,19445551.5266417,19445551.5266417,27942707.03505204
SSP4,"Atlantic, Northwest",261,2071,0.6934972938729353,0.6934972938729353,19378191.71229282,19378191.71229282,27942707.03505204
SSP4,"Atlantic, Northwest",261,2072,0.6910950041305882,0.6910950041305882,19311065.233809106,19311065.233809106,27942707.03505204
SSP4,"Atlantic, Northwest",261,2073,0.6887010359722722,0.6887010359722722,19244171.282910038,19244171.282910038,27942707.03505204
SSP4,"Atlantic, Northwest",261,2074,0.6863153605718385,0.6863153605718385,19177509.05411499,19177509.05411499,27942707.03505204
SSP4,"Atlantic, Northwest",261,2075,0.6839379492029933,0.6839379492029933,19111077.744733546,19111077.744733546,27942707.03505204
SSP4,"Atlantic, Northwest",261,2076,0.681568773238951,0.681568773238951,19044876.554855824,19044876.554855824,27942707.03505204
SSP4,"Atlantic, Northwest",261,2077,0.6792078041520897,0.6792078041520897,18978904.687342845,18978904.687342845,27942707.03505204
SSP4,"Atlantic, Northwest",261,2078,0.6768550135136081,0.6768550135136081,18913161.34781694,18913161.34781694,27942707.03505204
SSP4,"Atlantic, Northwest",261,2079,0.6745103729931826,0.6745103729931826,18847645.744652178,18847645.744652178,27942707.03505204
SSP4,"Atlantic, Northwest",261,2080,0.6721738543586266,0.6721738543586266,18782357.088964842,18782357.088964842,27942707.03505204
SSP4,"Atlantic, Northwest",261,2081,0.6698454294755507,0.6698454294755507,18717294.594603926,18717294.594603926,27942707.03505204
SSP4,"Atlantic, Northwest",261,2082,0.6675250703070231,0.6675250703070231,18652457.47814166,18652457.47814166,27942707.03505204
SSP4,"Atlantic, Northwest",261,2083,0.6652127489132328,0.6652127489132328,18587844.958864097,18587844.958864097,27942707.03505204
SSP4,"Atlantic, Northwest",261,2084,0.662908437451153,0.662908437451153,18523456.25876169,18523456.25876169,27942707.03505204
SSP4,"Atlantic, Northwest",261,2085,0.6606121081742057,0.6606121081742057,18459290.602519937,18459290.602519937,27942707.03505204
SSP4,"Atlantic, Northwest",261,2086,0.6583237334319275,0.6583237334319275,18395347.217510045,18395347.217510045,27942707.03505204
SSP4,"Atlantic, Northwest",261,2087,0.6560432856696369,0.6560432856696369,18331625.33377962,18331625.33377962,27942707.03505204
SSP4,"Atlantic, Northwest",261,2088,0.6537707374281025,0.6537707374281025,18268124.1840434,18268124.1840434,27942707.03505204
SSP4,"Atlantic, Northwest",261,2089,0.6515060613432123,0.6515060613432123,18204843.003674023,18204843.003674023,27942707.03505204
SSP4,"Atlantic, Northwest",261,2090,0.649249230145644,0.649249230145644,18141781.030692805,18141781.030692805,27942707.03505204
SSP4,"Atlantic, Northwest",261,2091,0.6470002166605368,0.6470002166605368,18078937.505760573,18078937.505760573,27942707.03505204
SSP4,"Atlantic, Northwest",261,2092,0.6447589938071644,0.6447589938071644,18016311.672168527,18016311.672168527,27942707.03505204
SSP4,"Atlantic, Northwest",261,2093,0.6425255345986087,0.6425255345986087,17953902.775829118,17953902.775829118,27942707.03505204
SSP4,"Atlantic, Northwest",261,2094,0.6402998121414349,0.6402998121414349,17891710.065266974,17891710.065266974,27942707.03505204
SSP4,"Atlantic, Northwest",261,2095,0.6380817996353675,0.6380817996353675,17829732.79160985,17829732.79160985,27942707.03505204
SSP4,"Atlantic, Northwest",261,2096,0.6358714703729678,0.6358714703729678,17767970.20857961,17767970.20857961,27942707.03505204
SSP4,"Atlantic, Northwest",261,2097,0.6336687977393123,0.6336687977393123,17706421.57248325,17706421.57248325,27942707.03505204
SSP4,"Atlantic, Northwest",261,2098,0.631473755211672,0.631473755211672,17645086.142203916,17645086.142203916,27942707.03505204
SSP4,"Atlantic, Northwest",261,2099,0.6292863163591934,0.6292863163591934,17583963.179192018,17583963.179192018,27942707.03505204
SSP4,"Atlantic, Northwest",261,2100,0.6271064548425803,0.6271064548425803,17523051.94745631,17523051.94745631,27942707.03505204
SSP5,"Atlantic, Northwest",261,2005,0.8719827789756647,0.8719827789756647,24365559.332527533,24365559.332527533,27942707.03505204
SSP5,"Atlantic, Northwest",261,2006,0.8689622116224195,0.8689622116224195,24281156.50389616,24281156.50389616,27942707.03505204
SSP5,"Atlantic, Northwest",261,2007,0.8659521075803261,0.8659521075803261,24197046.04850292,24197046.04850292,27942707.03505204
SSP5,"Atlantic, Northwest",261,2008,0.8629524306042468,0.8629524306042468,24113226.953560542,24113226.953560542,27942707.03505204
SSP5,"Atlantic, Northwest",261,2009,0.8599631445745974,0.8599631445745974,24029698.209790077,24029698.209790077,27942707.03505204
SSP5,"Atlantic, Northwest",261,2010,0.8569842134969131,0.8569842134969131,23946458.811408732,23946458.811408732,27942707.03505204
SSP5,"Atlantic, Northwest",261,2011,0.8540156015014146,0.8540156015014146,23863507.756117776,23863507.756117776,27942707.03505204
SSP5,"Atlantic, Northwest",261,2012,0.8510572728425762,0.8510572728425762,23780844.045090456,23780844.045090456,27942707.03505204
SSP5,"Atlantic, Northwest",261,2013,0.8481091918986956,0.8481091918986956,23698466.68295998,23698466.68295998,27942707.03505204
SSP5,"Atlantic, Northwest",261,2014,0.8451713231714649,0.8451713231714649,23616374.677807532,23616374.677807532,27942707.03505204
SSP5,"Atlantic, Northwest",261,2015,0.8422436312855428,0.8422436312855428,23534567.041150313,23534567.041150313,27942707.03505204
SSP5,"Atlantic, Northwest",261,2016,0.8393260809881294,0.8393260809881294,23453042.78792966,23453042.78792966,27942707.03505204
SSP5,"Atlantic, Northwest",261,2017,0.836418637148541,0.836418637148541,23371800.936499175,23371800.936499175,27942707.03505204
SSP5,"Atlantic, Northwest",261,2018,0.8335212647577873,0.8335212647577873,23290840.508612897,23290840.508612897,27942707.03505204
SSP5,"Atlantic, Northwest",261,2019,0.8306339289281501,0.8306339289281501,23210160.529413536,23210160.529413536,27942707.03505204
SSP5,"Atlantic, Northwest",261,2020,0.827756594892763,0.827756594892763,23129760.02742073,23129760.02742073,27942707.03505204
SSP5,"Atlantic, Northwest",261,2021,0.8248892280051925,0.8248892280051925,23049638.034519337,23049638.034519337,27942707.03505204
SSP5,"Atlantic, Northwest",261,2022,0.8220317937390215,0.8220317937390215,22969793.5859478,22969793.5859478,27942707.03505204
SSP5,"Atlantic, Northwest",261,2023,0.8191842576874329,0.8191842576874329,22890225.72028651,22890225.72028651,27942707.03505204
SSP5,"Atlantic, Northwest",261,2024,0.8163465855627955,0.8163465855627955,22810933.479446236,22810933.479446236,27942707.03505204
SSP5,"Atlantic, Northwest",261,2025,0.8135187431962515,0.8135187431962515,22731915.90865659,22731915.90865659,27942707.03505204
SSP5,"Atlantic, Northwest",261,2026,0.8107006965373046,0.8107006965373046,22653172.056454528,22653172.056454528,27942707.03505204
SSP5,"Atlantic, Northwest",261,2027,0.8078924116534101,0.8078924116534101,22574700.9746729,22574700.9746729,27942707.03505204
SSP5,"Atlantic, Northwest",261,2028,0.8050938547295664,0.8050938547295664,22496501.718429018,22496501.718429018,27942707.03505204
SSP5,"Atlantic, Northwest",261,2029,0.8023049920679078,0.8023049920679078,22418573.346113298,22418573.346113298,27942707.03505204
SSP5,"Atlantic, Northwest",261,2030,0.799525790087299,0.799525790087299,22340914.919377908,22340914.919377908,27942707.03505204
SSP5,"Atlantic, Northwest",261,2031,0.7967562153229301,0.7967562153229301,22263525.503125474,22263525.503125474,27942707.03505204
SSP5,"Atlantic, Northwest",261,2032,0.7939962344259142,0.7939962344259142,22186404.16549782,22186404.16549782,27942707.03505204
SSP5,"Atlantic, Northwest",261,2033,0.7912458141628858,0.7912458141628858,22109549.977864746,22109549.977864746,27942707.03505204
SSP5,"Atlantic, Northwest",261,2034,0.7885049214156001,0.7885049214156001,22032962.014812846,22032962.014812846,27942707.03505204
SSP5,"Atlantic, Northwest",261,2035,0.7857735231805353,0.7857735231805353,21956639.35413437,21956639.35413437,27942707.03505204
SSP5,"Atlantic, Northwest",261,2036,0.7830515865684938,0.7830515865684938,21880581.07681611,21880581.07681611,27942707.03505204
SSP5,"Atlantic, Northwest",261,2037,0.7803390788042073,0.7803390788042073,21804786.26702835,21804786.26702835,27942707.03505204
SSP5,"Atlantic, Northwest",261,2038,0.7776359672259415,0.7776359672259415,21729254.012113813,21729254.012113813,27942707.03505204
SSP5,"Atlantic, Northwest",261,2039,0.7749422192851034,0.7749422192851034,21653983.4025767,21653983.4025767,27942707.03505204
